issue-number,id,actor,event,commit_id,commit_url,created_at,total,additions,deletions,IssueNumber,,
12281,2059384999,"{'login': 'jnothman', 'id': 78827, 'node_id': 'MDQ6VXNlcjc4ODI3', 'avatar_url': 'https://avatars2.githubusercontent.com/u/78827?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jnothman', 'html_url': 'https://github.com/jnothman', 'followers_url': 'https://api.github.com/users/jnothman/followers', 'following_url': 'https://api.github.com/users/jnothman/following{/other_user}', 'gists_url': 'https://api.github.com/users/jnothman/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jnothman/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jnothman/subscriptions', 'organizations_url': 'https://api.github.com/users/jnothman/orgs', 'repos_url': 'https://api.github.com/users/jnothman/repos', 'events_url': 'https://api.github.com/users/jnothman/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jnothman/received_events', 'type': 'User', 'site_admin': False}",referenced,7c6d92bbd90ae40983f9bd14affe11fdb64eb046,https://api.github.com/repos/scikit-learn/scikit-learn/commits/7c6d92bbd90ae40983f9bd14affe11fdb64eb046,2019-01-08T06:50:12Z,13,13,0,12149,,12149
12179,1877201810,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,94c70ff235a19312063ef089ef587957f40db656,https://api.github.com/repos/scikit-learn/scikit-learn/commits/94c70ff235a19312063ef089ef587957f40db656,2018-10-01T16:29:18Z,12,10,2,12147,,12147
12149,1865957505,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,661a8b42bd93a4b77a14d89aa7b96c2df158cf9d,https://api.github.com/repos/scikit-learn/scikit-learn/commits/661a8b42bd93a4b77a14d89aa7b96c2df158cf9d,2018-09-25T14:45:30Z,16,14,2,12096,,12096
12149,1866003134,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,530900fbb1232de9caaf267001569224be3871de,https://api.github.com/repos/scikit-learn/scikit-learn/commits/530900fbb1232de9caaf267001569224be3871de,2018-09-25T15:00:03Z,16,14,2,11992,,11992
12147,2173565653,"{'login': 'jorisvandenbossche', 'id': 1020496, 'node_id': 'MDQ6VXNlcjEwMjA0OTY=', 'avatar_url': 'https://avatars2.githubusercontent.com/u/1020496?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jorisvandenbossche', 'html_url': 'https://github.com/jorisvandenbossche', 'followers_url': 'https://api.github.com/users/jorisvandenbossche/followers', 'following_url': 'https://api.github.com/users/jorisvandenbossche/following{/other_user}', 'gists_url': 'https://api.github.com/users/jorisvandenbossche/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jorisvandenbossche/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jorisvandenbossche/subscriptions', 'organizations_url': 'https://api.github.com/users/jorisvandenbossche/orgs', 'repos_url': 'https://api.github.com/users/jorisvandenbossche/repos', 'events_url': 'https://api.github.com/users/jorisvandenbossche/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jorisvandenbossche/received_events', 'type': 'User', 'site_admin': False}",referenced,b2344a4e3f7924d92ff02b6e9dc476919da606da,https://api.github.com/repos/scikit-learn/scikit-learn/commits/b2344a4e3f7924d92ff02b6e9dc476919da606da,2019-03-01T10:04:55Z,113,87,26,11971,,11971
12096,1865939531,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,f15ebb953b7b8971093962514187f447df4c716c,https://api.github.com/repos/scikit-learn/scikit-learn/commits/f15ebb953b7b8971093962514187f447df4c716c,2018-09-25T14:39:55Z,38,34,4,11451,,11451
12096,1866003120,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,353b1def22a9ace24a7f18e6c820377aaa75ae8d,https://api.github.com/repos/scikit-learn/scikit-learn/commits/353b1def22a9ace24a7f18e6c820377aaa75ae8d,2018-09-25T15:00:03Z,38,34,4,11408,,11408
11992,1899060777,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,0f94f2962b5b0573144dfd4a67803aea0bab99bd,https://api.github.com/repos/scikit-learn/scikit-learn/commits/0f94f2962b5b0573144dfd4a67803aea0bab99bd,2018-10-11T18:59:12Z,2931,54,2877,11326,,11326
11971,1827530698,"{'login': 'ogrisel', 'id': 89061, 'node_id': 'MDQ6VXNlcjg5MDYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/89061?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ogrisel', 'html_url': 'https://github.com/ogrisel', 'followers_url': 'https://api.github.com/users/ogrisel/followers', 'following_url': 'https://api.github.com/users/ogrisel/following{/other_user}', 'gists_url': 'https://api.github.com/users/ogrisel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ogrisel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ogrisel/subscriptions', 'organizations_url': 'https://api.github.com/users/ogrisel/orgs', 'repos_url': 'https://api.github.com/users/ogrisel/repos', 'events_url': 'https://api.github.com/users/ogrisel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ogrisel/received_events', 'type': 'User', 'site_admin': False}",referenced,5e101a2a07ea3586fe663598495cdc3893cb7665,https://api.github.com/repos/scikit-learn/scikit-learn/commits/5e101a2a07ea3586fe663598495cdc3893cb7665,2018-09-05T11:05:05Z,1182,617,565,11286,,11286
11971,1827789245,"{'login': 'ogrisel', 'id': 89061, 'node_id': 'MDQ6VXNlcjg5MDYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/89061?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ogrisel', 'html_url': 'https://github.com/ogrisel', 'followers_url': 'https://api.github.com/users/ogrisel/followers', 'following_url': 'https://api.github.com/users/ogrisel/following{/other_user}', 'gists_url': 'https://api.github.com/users/ogrisel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ogrisel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ogrisel/subscriptions', 'organizations_url': 'https://api.github.com/users/ogrisel/orgs', 'repos_url': 'https://api.github.com/users/ogrisel/repos', 'events_url': 'https://api.github.com/users/ogrisel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ogrisel/received_events', 'type': 'User', 'site_admin': False}",referenced,17f8016c51ed1ab845c75870dcd5a636ca93af01,https://api.github.com/repos/scikit-learn/scikit-learn/commits/17f8016c51ed1ab845c75870dcd5a636ca93af01,2018-09-05T13:09:37Z,1817,1057,760,11252,,11252
11451,2148319371,"{'login': 'adrinjalali', 'id': 1663864, 'node_id': 'MDQ6VXNlcjE2NjM4NjQ=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/1663864?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/adrinjalali', 'html_url': 'https://github.com/adrinjalali', 'followers_url': 'https://api.github.com/users/adrinjalali/followers', 'following_url': 'https://api.github.com/users/adrinjalali/following{/other_user}', 'gists_url': 'https://api.github.com/users/adrinjalali/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/adrinjalali/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/adrinjalali/subscriptions', 'organizations_url': 'https://api.github.com/users/adrinjalali/orgs', 'repos_url': 'https://api.github.com/users/adrinjalali/repos', 'events_url': 'https://api.github.com/users/adrinjalali/events{/privacy}', 'received_events_url': 'https://api.github.com/users/adrinjalali/received_events', 'type': 'User', 'site_admin': False}",referenced,95993a4b2b7d067d8d7fff91ccb2463dbd427e7c,https://api.github.com/repos/scikit-learn/scikit-learn/commits/95993a4b2b7d067d8d7fff91ccb2463dbd427e7c,2019-02-19T09:49:04Z,47,45,2,11226,,11226
11408,1738106476,"{'login': 'ogrisel', 'id': 89061, 'node_id': 'MDQ6VXNlcjg5MDYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/89061?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ogrisel', 'html_url': 'https://github.com/ogrisel', 'followers_url': 'https://api.github.com/users/ogrisel/followers', 'following_url': 'https://api.github.com/users/ogrisel/following{/other_user}', 'gists_url': 'https://api.github.com/users/ogrisel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ogrisel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ogrisel/subscriptions', 'organizations_url': 'https://api.github.com/users/ogrisel/orgs', 'repos_url': 'https://api.github.com/users/ogrisel/repos', 'events_url': 'https://api.github.com/users/ogrisel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ogrisel/received_events', 'type': 'User', 'site_admin': False}",referenced,14e7c328df9968ca403e47168314ae28390c07d5,https://api.github.com/repos/scikit-learn/scikit-learn/commits/14e7c328df9968ca403e47168314ae28390c07d5,2018-07-17T16:04:20Z,239,151,88,11224,,11224
11326,1700238113,"{'login': 'jnothman', 'id': 78827, 'node_id': 'MDQ6VXNlcjc4ODI3', 'avatar_url': 'https://avatars2.githubusercontent.com/u/78827?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jnothman', 'html_url': 'https://github.com/jnothman', 'followers_url': 'https://api.github.com/users/jnothman/followers', 'following_url': 'https://api.github.com/users/jnothman/following{/other_user}', 'gists_url': 'https://api.github.com/users/jnothman/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jnothman/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jnothman/subscriptions', 'organizations_url': 'https://api.github.com/users/jnothman/orgs', 'repos_url': 'https://api.github.com/users/jnothman/repos', 'events_url': 'https://api.github.com/users/jnothman/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jnothman/received_events', 'type': 'User', 'site_admin': False}",closed,8083ea4a2138785de18ba61513d93ad3491e7e99,https://api.github.com/repos/scikit-learn/scikit-learn/commits/8083ea4a2138785de18ba61513d93ad3491e7e99,2018-06-26T00:58:24Z,17,11,6,11215,,11215
11286,1684170457,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,fb9e13d2c913559a43c443c97494a881c81e83ef,https://api.github.com/repos/scikit-learn/scikit-learn/commits/fb9e13d2c913559a43c443c97494a881c81e83ef,2018-06-15T20:01:10Z,5,2,3,11128,,11128
